Total_Stops,Route_1,Route_2,Route_3,Route_4,Route_5,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Price,Journey_day,Journey_month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_hours,Duration_mins
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14388.0,12,5,21,10,12,0,14,50
2,3,0,4,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9443.0,24,6,19,45,19,15,23,30
2,3,20,4,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,11762.0,3,3,7,5,19,15,36,10
1,3,33,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7480.0,27,6,12,30,9,25,20,55
0,3,10,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5406.0,15,3,5,35,8,50,3,15
0,3,10,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9564.0,12,6,11,0,14,15,3,15
2,3,28,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10368.0,9,6,9,40,19,0,9,20
1,3,33,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5636.0,9,5,7,15,12,30,5,15
0,1,19,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1965.0,9,5,22,45,0,15,1,30
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12739.0,12,6,21,10,4,40,7,30
0,2,5,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4148.0,12,3,14,20,16,55,2,35
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7191.0,9,5,6,40,21,0,14,20
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10262.0,6,6,7,5,4,25,21,20
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,12312.0,24,3,9,55,20,25,10,30
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10262.0,3,6,18,15,19,0,24,45
0,3,10,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9564.0,15,6,11,0,14,15,3,15
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13759.0,24,3,6,30,4,45,22,15
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,8610.0,6,5,17,0,20,20,27,20
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14714.0,15,6,13,0,19,0,6,0
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4823.0,3,6,8,30,11,20,2,50
1,3,6,6,13,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6451.0,27,5,7,55,15,45,7,50
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,16079.0,21,5,14,0,19,0,5,0
0,3,10,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7202.0,1,6,11,0,14,15,3,15
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4944.0,24,3,23,30,2,20,2,50
0,0,13,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3625.0,1,6,5,55,8,35,2,40
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9663.0,9,5,14,5,12,0,21,55
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9794.0,15,5,10,20,19,0,8,40
0,1,19,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,2437.0,1,5,13,15,14,45,1,30
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13377.0,15,6,10,0,1,30,15,30
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8586.0,6,6,20,0,4,40,8,40
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,19225.0,6,3,8,55,15,15,6,20
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,15554.0,18,5,22,50,4,25,5,35
1,2,14,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12121.0,1,5,9,35,22,5,12,30
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3943.0,27,5,10,10,13,0,2,50
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13555.0,18,3,21,25,9,0,11,35
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4990.0,21,6,18,15,21,20,3,5
1,3,6,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8854.0,6,3,20,30,23,0,26,30
1,3,20,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7878.0,27,5,7,10,16,10,9,0
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,8028.0,3,3,9,50,12,35,2,45
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8586.0,9,5,18,55,8,15,13,20
2,2,14,7,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15164.0,1,5,17,30,13,45,20,15
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12284.0,18,3,7,0,15,15,8,15
0,1,19,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,4995.0,21,6,7,5,8,30,1,25
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10051.0,27,5,8,45,19,15,10,30
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9663.0,21,5,14,5,10,5,20,0
2,2,14,0,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14424.0,1,5,7,0,5,25,22,25
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14714.0,15,6,10,0,19,0,9,0
0,1,19,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,3100.0,24,5,13,55,15,25,1,30
1,3,6,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6493.0,6,6,17,5,22,25,5,20
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14571.0,6,6,6,30,23,35,17,5
2,3,28,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10368.0,15,6,5,30,19,0,13,30
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14714.0,3,6,15,0,4,25,13,25
0,4,8,29,13,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3543.0,18,5,8,20,10,35,2,15
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6810.0,6,6,7,35,19,25,11,50
0,2,5,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,5201.0,24,3,9,0,11,30,2,30
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13377.0,24,6,17,30,1,30,8,0
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,14629.0,21,3,7,30,18,50,11,20
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6093.0,9,4,7,30,21,0,13,30
3,3,17,15,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,15419.0,12,6,11,35,1,30,13,55
2,2,7,7,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13484.0,21,5,16,50,13,45,20,55
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8372.0,18,5,21,0,7,40,10,40
2,0,20,27,6,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8534.0,15,3,8,15,11,20,27,5
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4030.0,15,5,17,45,20,45,3,0
2,3,21,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13292.0,24,6,9,35,4,25,18,50
2,3,28,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13014.0,24,6,5,30,4,25,22,55
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,16754.0,9,3,8,0,19,15,11,15
0,2,5,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6565.0,1,3,17,15,19,55,2,40
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,16079.0,27,5,22,50,19,0,20,10
2,3,21,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,11507.0,9,5,21,25,12,35,15,10
1,1,14,13,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,12395.0,6,3,7,30,9,25,25,55
1,0,7,8,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22153.0,1,3,19,35,0,35,5,0
2,3,34,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10919.0,27,6,6,45,12,35,29,50
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13759.0,24,3,21,10,4,45,7,35
0,3,10,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6094.0,18,4,5,10,8,0,2,50
2,2,7,7,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11542.0,21,5,9,25,13,45,28,20
2,3,34,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13376.0,9,6,6,45,4,25,21,40
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,25735.0,1,3,11,40,10,25,22,45
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17471.0,6,3,22,50,23,0,24,10
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10844.0,9,6,16,30,23,35,7,5
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8372.0,3,6,19,0,7,40,12,40
0,4,8,29,13,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3858.0,15,6,11,35,14,0,2,25
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5694.0,15,3,1,30,4,15,2,45
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,17234.0,3,3,18,15,18,50,24,35
2,3,32,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,11546.0,9,4,9,25,4,25,19,0
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,8028.0,3,3,7,0,9,40,2,40
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8016.0,15,6,19,50,22,50,3,0
1,2,14,3,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10413.0,24,5,20,30,20,25,23,55
2,0,9,10,6,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11948.0,12,3,11,5,22,10,11,5
0,1,19,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,3205.0,1,4,10,20,11,50,1,30
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4423.0,18,5,13,0,15,50,2,50
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4878.0,24,3,7,0,9,40,2,40
1,3,6,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5912.0,15,4,17,5,22,15,5,10
2,2,25,9,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11411.0,12,5,5,50,8,55,27,5
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7618.0,24,6,7,0,21,0,14,0
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7229.0,12,4,15,15,18,10,2,55
1,3,6,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6147.0,27,6,15,10,20,0,4,50
2,3,3,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14237.0,15,6,18,25,4,25,10,0
1,3,0,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6101.0,21,3,7,45,13,40,5,55
2,2,7,11,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12324.0,21,5,16,50,5,35,12,45
1,0,0,8,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,18387.0,1,3,6,40,21,55,15,15
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10262.0,3,6,16,0,4,25,12,25
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10262.0,15,6,9,0,19,0,10,0
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7229.0,21,4,7,10,10,10,3,0
0,2,5,29,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3807.0,27,6,22,50,1,20,2,30
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7695.0,21,3,15,15,1,35,10,20
2,2,25,9,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12723.0,18,5,5,50,8,55,27,5
0,1,19,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,2175.0,15,5,13,15,14,45,1,30
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6628.0,27,5,9,15,1,30,16,15
2,3,34,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13376.0,12,6,14,35,4,25,13,50
0,2,5,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4148.0,27,3,15,10,17,45,2,35
2,3,21,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9254.0,27,3,5,25,4,25,23,0
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8016.0,24,6,18,55,22,0,3,5
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4030.0,1,5,17,45,20,45,3,0
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5198.0,12,5,17,45,20,45,3,0
0,2,5,29,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4409.0,15,4,19,55,22,25,2,30
0,1,19,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,10082.0,1,3,13,55,15,25,1,30
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9663.0,18,5,14,5,10,5,20,0
0,0,13,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3971.0,3,4,5,55,8,35,2,40
0,4,8,29,13,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,6297.0,15,3,7,55,10,15,2,20
0,0,13,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3573.0,9,5,5,55,8,35,2,40
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10844.0,21,5,14,5,22,35,8,30
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4423.0,27,4,6,5,8,50,2,45
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,19225.0,6,3,14,5,21,20,7,15
0,4,8,29,13,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,6297.0,12,3,22,5,0,30,2,25
0,2,5,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3849.0,6,3,22,20,0,40,2,20
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,15078.0,6,3,8,0,15,30,7,30
1,2,20,3,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4205.0,12,5,19,20,23,45,4,25
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5228.0,27,5,13,20,16,10,2,50
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7408.0,6,6,7,0,21,0,14,0
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7229.0,9,6,11,10,14,5,2,55
2,3,34,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10919.0,15,6,14,35,4,25,13,50
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4544.0,1,5,15,15,18,10,2,55
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6540.0,21,3,8,0,4,25,20,25
2,3,0,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9483.0,21,3,19,10,18,50,23,40
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,16079.0,21,5,10,0,19,0,9,0
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13377.0,1,6,18,15,1,30,7,15
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4823.0,3,6,18,55,21,50,2,55
1,2,14,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14151.0,15,5,17,0,10,55,17,55
1,2,7,3,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6095.0,9,5,23,30,7,45,8,15
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12029.0,27,5,10,0,19,15,9,15
1,2,20,3,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4437.0,6,4,19,0,11,5,16,5
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3419.0,27,6,1,30,4,15,2,45
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3943.0,1,4,10,10,13,0,2,50
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13542.0,21,3,14,0,1,35,11,35
1,3,6,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7174.0,27,6,17,40,23,0,5,20
0,1,19,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,7417.0,9,3,9,10,10,35,1,25
2,3,0,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,16704.0,9,5,13,25,4,25,15,0
0,2,5,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4435.0,18,3,20,45,23,20,2,35
2,2,7,11,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11432.0,21,5,9,25,5,35,20,10
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3383.0,21,6,23,55,2,45,2,50
0,2,5,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4804.0,21,4,4,40,7,15,2,35
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3383.0,27,5,4,55,7,45,2,50
1,2,15,3,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6991.0,24,5,15,10,20,30,5,20
2,3,0,4,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10441.0,9,5,5,0,19,15,38,15
1,3,20,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5073.0,21,3,7,35,12,0,4,25
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7695.0,21,3,10,20,1,35,15,15
1,3,33,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7480.0,24,5,20,40,9,25,12,45
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10262.0,9,6,11,30,12,35,25,5
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13817.0,12,3,22,55,11,25,12,30
1,2,14,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13067.0,21,5,9,35,19,10,9,35
0,1,19,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1965.0,6,6,13,15,14,45,1,30
1,3,20,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6674.0,6,6,6,50,16,10,9,20
2,1,16,24,9,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,16172.0,12,3,5,5,16,55,11,50
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7268.0,24,6,12,50,19,15,6,25
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17524.0,15,3,7,0,12,15,5,15
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7888.0,21,5,18,0,1,30,7,30
0,1,19,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2754.0,6,6,19,5,20,35,1,30
3,0,18,4,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10573.0,3,3,12,0,23,55,11,55
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,11789.0,9,6,11,40,19,0,7,20
1,2,14,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13067.0,6,5,20,25,19,10,22,45
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4238.0,24,3,0,40,3,25,2,45
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9794.0,21,5,7,30,19,0,11,30
2,3,20,22,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7615.0,21,3,7,5,9,25,26,20
2,3,21,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,11664.0,21,3,10,20,4,25,42,5
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7064.0,1,4,6,30,19,50,13,20
1,2,20,3,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3809.0,15,4,19,20,23,45,4,25
0,2,5,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3841.0,18,6,17,10,19,40,2,30
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6795.0,27,5,11,40,1,30,13,50
1,2,20,3,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4565.0,24,4,15,15,20,5,4,50
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12351.0,9,3,18,35,1,35,7,0
0,3,10,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5021.0,18,3,21,5,0,20,3,15
2,3,20,22,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10467.0,21,5,13,5,9,25,20,20
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6121.0,15,4,17,0,19,45,2,45
0,4,8,29,13,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,6300.0,15,3,17,45,20,5,2,20
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10715.0,1,3,5,50,8,40,2,50
0,2,5,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5510.0,24,5,14,15,16,45,2,30
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6144.0,3,5,18,55,22,0,3,5
2,3,0,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,19329.0,6,3,19,10,19,45,24,35
